dataset,path,point_count,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,density_points_per_m2_proxy,intensity_q,return_number_q,number_of_returns_q,intensity_hist_sum,return_number_hist_sum,number_of_returns_hist_sum,class_hist_sum
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_71.laz,18365,361336.481,6671257.487,49.233000000000004,361399.999,6671299.999,79.25399999999999,63.51799999998184,42.51200000010431,30.020999999999987,6.8011535597685056,"[5202.0, 8388.880000000001, 29246.0, 51857.600000000006, 59735.0]","[1.0, 1.0, 2.0, 5.0, 8.0]","[1.0, 1.0, 3.0, 6.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_710.laz,1884787,364800.0,6676700.0,32.464,364899.999,6676799.999,113.009,99.99900000001071,99.99899999983609,80.545,188.48246963083312,"[0.0, 28235.98, 47269.0, 51257.0, 59208.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_711.laz,1468468,364800.0,6676800.0,32.211,364899.999,6676899.999,112.256,99.99900000001071,99.99899999983609,80.045,146.8497369802796,"[1704.0, 10385.0, 40488.0, 52588.01000000001, 60509.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_712.laz,248015,364800.0,6676900.0,32.235,364896.611,6676999.997,76.929,96.61099999997532,99.99700000043958,44.694,25.6722775535077,"[6840.0, 11902.14, 39691.0, 51963.0, 56409.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_713.laz,54708,364800.0,6677000.001,56.818,364847.186,6677099.889,83.215,47.18599999998696,99.88800000026822,26.397000000000006,11.607116869946646,"[6492.0, 11050.07, 38194.5, 51233.93, 56491.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_714.laz,174,364800.004,6677100.07,61.342,364805.859,6677112.092,65.2,5.8549999999813735,12.02199999988079,3.858000000000004,2.4719838281436908,"[11935.0, 12813.79, 32493.5, 48544.810000000005, 49555.0]","[1.0, 1.0, 2.0, 4.27000000000001, 5.0]","[1.0, 1.0, 2.0, 4.27000000000001, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_715.laz,5655,364939.152,6670490.523,46.221000000000004,364999.993,6670499.999,54.662,60.8410000000149,9.475999999791384,8.440999999999995,9.80869462000283,"[13996.0, 15813.78, 35457.0, 50441.38, 53594.0]","[1.0, 1.0, 2.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_716.laz,647186,364900.0,6670500.0,45.068,364999.999,6670599.999,106.58200000000001,99.99900000001071,99.99899999983609,61.51400000000001,64.719894391515,"[3410.0, 11479.0, 42093.0, 53268.0, 59189.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_717.laz,1198665,364900.0,6670600.0,45.134,364999.999,6670699.999,119.819,99.99900000001071,99.99899999983609,74.685,119.86889736614407,"[0.0, 9629.0, 41013.0, 54088.0, 60010.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_718.laz,1020273,364900.0,6670700.0,43.257,364999.999,6670799.999,94.632,99.99900000001071,99.99899999983609,51.37500000000001,102.02934057676491,"[761.0, 9889.0, 38340.5, 54382.0, 59566.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_719.laz,985081,364900.0,6670800.0,44.0,364999.999,6670899.999,108.098,99.99900000001071,99.99899999983609,64.098,98.51007019170375,"[0.0, 7531.99, 46794.0, 54969.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_72.laz,655409,361300.0,6671300.0,51.038,361399.999,6671399.999,104.139,99.99900000001071,99.99899999983609,53.101,65.54221083776295,"[0.0, 6350.99, 42083.0, 54489.0, 58076.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_720.laz,1199605,364900.0,6670900.0,48.795,364999.999,6670999.999,119.903,99.99900000001071,99.99899999983609,71.108,119.96289924617241,"[0.0, 10936.99, 48788.0, 54303.0, 59708.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_721.laz,794898,364900.0,6671000.0,53.135000000000005,364999.999,6671099.999,109.95100000000001,99.99900000001071,99.99899999983609,56.816,79.49138981996904,"[881.0, 8042.99, 42731.0, 52817.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_722.laz,8418,364965.969,6671100.0,56.471000000000004,364999.999,6671119.091,70.336,34.03000000002794,19.0910000000149,13.864999999999995,12.95741279530586,"[10107.0, 13125.89, 44031.5, 51349.49, 54306.0]","[1.0, 1.0, 1.0, 3.8299999999999272, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_723.laz,15065,364977.849,6671226.936,36.606,364999.999,6671299.999,112.305,22.150000000023283,73.06300000008196,75.69900000000001,9.308890138361539,"[2744.0, 10292.36, 46046.0, 53404.72, 56736.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_724.laz,47588,364945.799,6671300.0,30.366,364999.999,6671396.954,61.948,54.20000000001164,96.9539999999106,31.582,9.055917033587287,"[14628.0, 18913.61, 46454.0, 51986.38999999999, 55128.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_725.laz,2646,364958.315,6676287.639,-37.736999999999995,364999.992,6676299.997,36.528,41.677000000025146,12.35800000000745,74.26499999999999,5.137421501270841,"[23124.0, 23655.35, 32222.5, 39617.55, 43918.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_726.laz,186278,364900.0,6676300.0,-18.767000000000003,364999.999,6676399.999,62.894999999999996,99.99900000001071,99.99899999983609,81.662,18.628172561616953,"[10490.0, 15952.0, 41891.0, 51539.0, 54961.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_727.laz,523028,364900.0,6676400.0,32.796,364999.999,6676499.999,177.657,99.99900000001071,99.99899999983609,144.86100000000002,52.30384607177118,"[3182.0, 9567.99, 44920.0, 54499.0, 57538.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_728.laz,555162,364900.0,6676500.0,6.849999999999998,364999.999,6676599.999,60.431,99.99900000001071,99.99899999983609,53.581,55.51731034074014,"[4772.0, 10098.0, 36207.0, 52957.0, 58272.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_729.laz,1789566,364900.0,6676600.0,19.716,364999.999,6676699.999,101.519,99.99900000001071,99.99899999983609,81.803,178.96017918596186,"[0.0, 19244.0, 47379.0, 52045.0, 60015.0]","[1.0, 1.0, 1.0, 2.0, 7.0]","[1.0, 1.0, 1.0, 3.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_73.laz,789980,361300.0,6671400.0,49.729,361399.999,6671499.999,106.578,99.99900000001071,99.99899999983609,56.849000000000004,78.99957998382075,"[0.0, 3917.0, 40311.5, 54638.0, 61713.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_730.laz,2529571,364900.0,6676700.0,32.343,364999.999,6676799.999,96.613,99.99900000001071,99.99899999983609,64.27,252.96215921827567,"[0.0, 22809.98, 46824.0, 50951.0, 58407.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 2.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_731.laz,816602,364900.0,6676800.0,33.377,364999.999,6676895.984,55.423,99.99900000001071,95.98400000017136,22.046,85.07773859186068,"[6943.0, 13871.0, 44047.0, 52596.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_732.laz,17400,364991.087,6676957.068,52.324,364999.999,6676999.997,85.436,8.912000000011176,42.92900000046939,33.11200000000001,45.48029766266172,"[0.0, 839.9300000000001, 38199.5, 53574.009999999995, 56324.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_733.laz,64568,364973.466,6677000.002,55.075,364999.999,6677089.355,103.083,26.53299999999581,89.35300000011921,48.007999999999996,27.234652538385024,"[0.0, 2520.67, 39909.5, 53956.0, 57653.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_734.laz,40094,365000.0,6670478.672,48.505,365099.999,6670499.999,63.798,99.99900000001071,21.326999999582767,15.293,18.799831642889078,"[9595.0, 13057.72, 43919.0, 51154.0, 56108.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_735.laz,688060,365000.0,6670500.0,49.383,365099.999,6670599.999,84.101,99.99900000001071,99.99899999983609,34.717999999999996,68.8073761407475,"[0.0, 8284.0, 45001.0, 53506.01000000001, 59640.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_736.laz,746222,365000.0,6670600.0,46.917,365099.999,6670699.998,113.677,99.99900000001071,99.99799999967217,66.76,74.6244387184733,"[0.0, 8936.99, 41477.0, 54412.0, 60075.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_737.laz,107221,365000.0,6670700.0,43.058,365070.839,6670799.999,72.086,70.83899999997811,99.99899999983609,29.028,15.13602284348044,"[9771.0, 14159.2, 44288.0, 53081.8, 59447.0]","[1.0, 1.0, 1.0, 5.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_738.laz,566989,365000.0,6670800.0,42.286,365099.999,6670899.999,77.819,99.99900000001071,99.99899999983609,35.533,56.70003399509676,"[2630.0, 8880.99, 40440.0, 54753.0, 59427.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_739.laz,2125905,365000.0,6670900.0,44.763,365099.999,6670999.999,101.325,99.99900000001071,99.99899999983609,56.562000000000005,212.5947518741037,"[0.0, 5413.0, 37318.0, 53826.0, 65535.0]","[1.0, 1.0, 1.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_74.laz,132329,361300.0,6671500.0,50.144999999999996,361377.521,6671582.532,87.088,77.52100000000792,82.53199999965727,36.943,20.682988701726153,"[3312.0, 9923.28, 37464.0, 52245.0, 58126.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_740.laz,2705912,365000.0,6671000.0,47.016999999999996,365099.999,6671099.999,111.05,99.99900000001071,99.99899999983609,64.033,270.596611905593,"[0.0, 4989.0, 41413.0, 53756.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_741.laz,1613850,365000.0,6671100.0,47.028,365099.999,6671199.999,97.916,99.99900000001071,99.99899999983609,50.888,161.38822774866338,"[0.0, 7269.0, 37580.0, 52455.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_742.laz,661273,365000.0,6671200.0,36.555,365099.999,6671299.999,83.148,99.99900000001071,99.99899999983609,46.592999999999996,66.12862256593976,"[5213.0, 9694.0, 38434.0, 51961.01000000001, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_743.laz,190690,365000.0,6671300.0,31.498,365099.999,6671396.924,105.126,99.99900000001071,96.92399999964982,73.628,19.67437445005754,"[7564.0, 12919.78, 39376.0, 52713.109999999986, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_744.laz,6735,365089.733,6675834.004,38.55,365099.999,6675899.996,40.727000000000004,10.26600000000326,65.99200000055134,2.1770000000000067,9.94134280051112,"[38950.0, 43144.0, 47070.0, 50794.759999999995, 52663.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_745.laz,38412,365068.44,6675900.012,33.473,365099.999,6675999.996,38.81,31.559000000008382,99.98400000017136,5.337000000000003,12.17343607320527,"[40901.0, 43962.0, 47686.0, 51430.56, 53696.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_746.laz,92554,365054.74,6676000.0,32.841,365099.999,6676099.998,34.767,45.25900000002002,99.99799999967217,1.926000000000002,20.45026428274704,"[18870.0, 43162.0, 47603.5, 52056.47, 54673.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_747.laz,167695,365040.442,6676100.0,16.047,365099.999,6676199.999,49.847,59.5570000000298,99.99899999983609,33.8,28.15734119699794,"[14689.0, 38328.0, 46135.0, 52278.0, 56749.0]","[1.0, 1.0, 1.0, 1.0, 3.0]","[1.0, 1.0, 1.0, 1.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_748.laz,307181,365000.001,6676200.0,-19.428000000000004,365099.999,6676299.999,51.801,99.99800000002142,99.99899999983609,71.22900000000001,30.719021564546903,"[11107.0, 17611.8, 41778.0, 49746.40000000002, 55751.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_749.laz,633933,365000.002,6676300.0,-13.511000000000003,365099.999,6676399.999,156.857,99.99700000003213,99.99899999983609,170.368,63.39583581449737,"[7551.0, 12758.0, 40737.0, 52012.0, 57624.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_75.laz,122,361300.004,6672090.356,31.48,361313.209,6672099.995,37.981,13.20499999995809,9.639000000432134,6.501000000000001,0.958494102019816,"[16923.0, 17274.51, 26995.0, 49479.31, 51308.0]","[1.0, 1.21, 3.0, 5.0, 6.0]","[1.0, 1.21, 3.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_750.laz,1479866,365000.0,6676400.0,31.227,365099.999,6676499.999,171.024,99.99900000001071,99.99899999983609,139.797,147.98955977662328,"[3388.0, 9238.0, 36039.0, 53594.0, 57890.0]","[1.0, 1.0, 1.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_751.laz,2190385,365000.0,6676500.0,14.082,365099.999,6676599.999,86.327,99.99900000001071,99.99899999983609,72.245,219.042880836048,"[1929.0, 10085.0, 37775.0, 51829.0, 57547.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_752.laz,2461203,365000.0,6676600.0,23.753999999999998,365099.999,6676699.999,100.44800000000001,99.99900000001071,99.99899999983609,76.69400000000002,246.12522248021415,"[613.0, 36353.0, 47916.0, 51979.01000000001, 56685.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_753.laz,2958424,365000.0,6676700.0,31.941,365099.999,6676799.999,106.25,99.99900000001071,99.99899999983609,74.309,295.84831693720713,"[0.0, 14264.0, 46610.0, 52791.0, 56717.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_754.laz,821637,365000.0,6676800.0,33.318,365099.999,6676899.998,84.668,99.99900000001071,99.99799999967217,51.35000000000001,82.16616496877639,"[0.0, 9302.0, 44466.0, 52913.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_755.laz,399610,365000.0,6676900.001,39.457,365099.999,6676999.999,96.405,99.99900000001071,99.99799999967217,56.948,39.962198858100024,"[0.0, 4060.0, 41497.0, 54044.0, 59836.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_756.laz,290388,365000.0,6677000.0,55.231,365099.999,6677082.944,89.82300000000001,99.99900000001071,82.94400000013411,34.592000000000006,35.010477419528655,"[0.0, 4129.74, 43194.5, 54027.0, 58811.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_757.laz,156948,365100.001,6670453.159,47.548,365199.999,6670499.999,63.461,99.99800000002142,46.83999999985099,15.912999999999997,33.50792891188005,"[7095.0, 11048.47, 38526.0, 52062.0, 57964.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_758.laz,907558,365100.0,6670500.0,48.881,365199.999,6670599.999,97.96000000000001,99.99900000001071,99.99899999983609,49.07900000000001,90.75761514336615,"[1117.0, 6841.0, 41923.0, 53970.01000000001, 58905.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
