dataset,src_path,patch_ix,patch_iy,point_count,class_hist_nonzero,min_x,min_y,min_z,max_x,max_y,max_z,span_z,patch_area_m2,points_per_m2_proxy,voxel_size,coord_norm_factor,occupied_voxels,points_per_voxel_mean,points_per_voxel_q,intensity_q,return_number_q,number_of_returns_q
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,2,1,479149,"{""0"": 2263, ""1"": 197244, ""2"": 109582, ""3"": 7929, ""6"": 5896, ""7"": 97, ""8"": 156138}",515600.0,5433600.0,32.76,515699.99,5433699.99,80.3,47.54,10000.0,47.9149,0.05,10.0,109320,4.382994877424076,"[1.0, 1.0, 3.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,3,0,468046,"{""0"": 703, ""1"": 271829, ""2"": 95739, ""3"": 6806, ""4"": 785, ""6"": 2795, ""7"": 156, ""8"": 89233}",515700.0,5433500.01,37.77,515799.99,5433599.99,88.53,50.76,10000.0,46.8046,0.05,10.0,96115,4.869645736877699,"[1.0, 2.0, 4.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,3,1,420093,"{""0"": 2314, ""1"": 219720, ""2"": 20197, ""3"": 5889, ""6"": 3921, ""7"": 87, ""8"": 167965}",515700.0,5433600.0,28.91,515799.99,5433699.99,66.42,37.510000000000005,10000.0,42.0093,0.05,10.0,79919,5.256484690749383,"[1.0, 2.0, 5.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,4,0,394261,"{""0"": 1183, ""1"": 213774, ""2"": 15338, ""3"": 4789, ""6"": 5849, ""7"": 46, ""8"": 153282}",515800.0,5433500.01,36.45,515899.99,5433599.99,56.5,20.049999999999997,10000.0,39.4261,0.05,10.0,79971,4.930049642995586,"[1.0, 2.0, 4.0, 8.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 3.0, 4.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,4,1,403359,"{""0"": 932, ""1"": 230875, ""2"": 19569, ""3"": 5218, ""6"": 6623, ""7"": 27, ""8"": 140115}",515800.0,5433600.0,26.72,515899.99,5433699.99,48.27,21.550000000000004,10000.0,40.3359,0.05,10.0,80385,5.01783914909498,"[1.0, 2.0, 5.0, 8.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 6.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,5,0,421317,"{""0"": 525, ""1"": 287422, ""2"": 22461, ""3"": 6639, ""6"": 755, ""8"": 103515}",515900.0,5433500.01,34.57,515999.99,5433599.99,50.59,16.020000000000003,10000.0,42.1317,0.05,10.0,69137,6.093943908471585,"[1.0, 2.0, 6.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,5,1,455510,"{""0"": 805, ""1"": 220628, ""2"": 68886, ""3"": 6961, ""6"": 2083, ""7"": 58, ""8"": 156089}",515900.0,5433600.0,26.71,515999.99,5433699.99,54.31,27.6,10000.0,45.551,0.05,10.0,86990,5.236349005632832,"[1.0, 2.0, 5.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,6,0,41,"{""1"": 22, ""2"": 9, ""8"": 10}",516000.0,5433508.75,34.78,516000.02,5433593.5200000005,47.67,12.89,10000.0,0.0041,0.05,10.0,38,1.0789473684210527,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[2.0, 2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 2.0, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5155_54335.las,6,1,64,"{""1"": 19, ""2"": 33, ""8"": 12}",516000.0,5433600.68,27.54,516000.02,5433699.2,52.33,24.79,10000.0,0.0064,0.05,10.0,60,1.0666666666666667,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.96, 3.0]","[1.0, 1.0, 1.0, 2.96, 3.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,0,1,30,"{""0"": 1, ""1"": 18, ""2"": 5, ""8"": 6}",515999.98000000004,5433105.75,65.76,515999.99,5433199.100000001,80.46000000000001,14.700000000000003,10000.0,0.003,0.05,10.0,28,1.0714285714285714,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,0,2,85,"{""1"": 17, ""2"": 68}",515999.98000000004,5433201.47,54.44,515999.99,5433297.55,81.29,26.85000000000001,10000.0,0.0085,0.05,10.0,84,1.0119047619047619,"[1.0, 1.0, 1.0, 1.0, 1.1700000000000017, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.9399999999999995, 3.0]","[4.0, 4.0, 4.0, 4.0, 4.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,0,3,49,"{""1"": 23, ""2"": 20, ""8"": 6}",515999.98000000004,5433301.33,51.86,515999.99,5433398.47,64.21000000000001,12.350000000000009,10000.0,0.0049,0.05,10.0,48,1.0208333333333333,"[1.0, 1.0, 1.0, 1.0, 1.5300000000000011, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.01, 1.5, 1.99, 2.0]","[1.0, 1.01, 1.5, 1.99, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,0,4,24,"{""1"": 8, ""2"": 4, ""8"": 12}",515999.98000000004,5433402.49,41.93,515999.99,5433498.69,59.29,17.36,10000.0,0.0024,0.05,10.0,23,1.0434782608695652,"[1.0, 1.0, 1.0, 1.0, 1.7800000000000011, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,1,447424,"{""0"": 1052, ""1"": 230192, ""2"": 65244, ""3"": 5491, ""6"": 138, ""7"": 31, ""8"": 145276}",516000.0,5433100.0,64.45,516099.99,5433199.99,99.72,35.269999999999996,10000.0,44.7424,0.05,10.0,84984,5.264802786406853,"[1.0, 2.0, 5.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.759999999998399, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,2,696288,"{""0"": 404, ""1"": 185299, ""2"": 370705, ""6"": 37, ""8"": 139843}",516000.0,5433200.0,53.32,516099.99,5433299.99,104.07000000000001,50.75000000000001,10000.0,69.6288,0.05,10.0,188512,3.6936004074011204,"[1.0, 1.0, 3.0, 5.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,3,652789,"{""0"": 4411, ""1"": 280922, ""2"": 348034, ""5"": 2347, ""6"": 2163, ""7"": 353, ""8"": 14559}",516000.0,5433300.0,47.410000000000004,516099.99,5433399.99,91.72,44.309999999999995,10000.0,65.2789,0.05,10.0,162146,4.025933418030664,"[1.0, 1.0, 3.0, 6.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,4,671693,"{""0"": 897, ""1"": 221406, ""2"": 377231, ""5"": 92, ""6"": 1093, ""8"": 70974}",516000.0,5433400.0,35.84,516099.99,5433499.99,95.98,60.14,10000.0,67.1693,0.05,10.0,192568,3.4880821320260895,"[1.0, 1.0, 2.0, 5.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 3.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,5,219,"{""1"": 70, ""2"": 149}",516000.66000000003,5433500.0,35.85,516099.97000000003,5433500.05,70.69,34.839999999999996,10000.0,0.0219,0.05,10.0,197,1.1116751269035532,"[1.0, 1.0, 1.0, 1.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 2.5, 3.0, 3.0]","[1.0, 1.0, 3.0, 3.9299999999999997, 4.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,1,439569,"{""0"": 913, ""1"": 289938, ""2"": 79799, ""3"": 2080, ""5"": 4613, ""6"": 143, ""7"": 771, ""8"": 61312}",516100.0,5433100.0,63.410000000000004,516199.99,5433199.99,93.67,30.259999999999998,10000.0,43.9569,0.05,10.0,79051,5.560574818787871,"[1.0, 2.0, 5.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,2,511442,"{""0"": 631, ""1"": 223697, ""2"": 221976, ""3"": 461, ""5"": 4641, ""6"": 124, ""7"": 816, ""8"": 59096}",516100.0,5433200.0,53.08,516199.99,5433299.99,88.75,35.67,10000.0,51.1442,0.05,10.0,118497,4.316075512460231,"[1.0, 1.0, 3.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,3,563255,"{""0"": 15644, ""1"": 224713, ""2"": 240601, ""3"": 1508, ""5"": 5962, ""6"": 2402, ""7"": 1986, ""8"": 70439}",516100.0,5433300.0,44.08,516199.99,5433399.99,87.21000000000001,43.13000000000001,10000.0,56.3255,0.05,10.0,141526,3.9798694232861807,"[1.0, 1.0, 3.0, 6.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,4,547007,"{""0"": 2285, ""1"": 194346, ""2"": 252765, ""3"": 1364, ""5"": 4334, ""6"": 1853, ""7"": 392, ""8"": 89668}",516100.0,5433400.0,42.07,516199.99,5433499.99,85.28,43.21,10000.0,54.7007,0.05,10.0,155325,3.5216932238854017,"[1.0, 1.0, 2.0, 5.0, 11.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,5,184,"{""0"": 8, ""1"": 40, ""2"": 92, ""5"": 2, ""6"": 2, ""8"": 40}",516100.52,5433500.0,43.9,516199.67,5433500.04,70.27,26.369999999999997,10000.0,0.0184,0.05,10.0,158,1.1645569620253164,"[1.0, 1.0, 1.0, 1.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.879999999999999, 3.0]","[1.0, 1.0, 1.0, 4.0, 4.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,1,410852,"{""0"": 4651, ""1"": 223108, ""2"": 54221, ""3"": 2412, ""6"": 1896, ""8"": 124564}",516200.0,5433100.0,66.3,516299.99,5433199.99,93.55,27.25,10000.0,41.0852,0.05,10.0,74071,5.546732189385859,"[1.0, 2.0, 6.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,2,513979,"{""0"": 1405, ""1"": 183676, ""2"": 235766, ""3"": 1002, ""6"": 2473, ""8"": 89657}",516200.0,5433200.0,57.78,516299.99,5433299.99,81.16,23.379999999999995,10000.0,51.3979,0.05,10.0,127449,4.032820971525865,"[1.0, 1.0, 3.0, 6.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,3,479013,"{""0"": 2838, ""1"": 224273, ""2"": 148762, ""3"": 1554, ""5"": 125, ""6"": 1536, ""7"": 153, ""8"": 99772}",516200.0,5433300.0,51.6,516299.99,5433399.99,76.06,24.46,10000.0,47.9013,0.05,10.0,106479,4.498661707942412,"[1.0, 2.0, 4.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,4,393959,"{""0"": 1246, ""1"": 195372, ""2"": 70195, ""3"": 4680, ""6"": 1145, ""7"": 75, ""8"": 121246}",516200.0,5433400.0,49.050000000000004,516299.99,5433499.99,97.08,48.029999999999994,10000.0,39.3959,0.05,10.0,90419,4.357037790729825,"[1.0, 1.0, 4.0, 7.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,5,144,"{""1"": 75, ""2"": 60, ""7"": 2, ""8"": 7}",516200.8,5433500.0,49.76,516299.16000000003,5433500.04,58.22,8.46,10000.0,0.0144,0.05,10.0,128,1.125,"[1.0, 1.0, 1.0, 1.0, 2.730000000000004, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 2.0, 3.96, 4.0]","[1.0, 1.08, 3.0, 4.0, 4.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,1,430574,"{""0"": 3356, ""1"": 179582, ""2"": 52476, ""3"": 4602, ""4"": 481, ""6"": 1822, ""7"": 39, ""8"": 188216}",516300.0,5433100.0,69.01,516399.99,5433199.99,87.64,18.629999999999995,10000.0,43.0574,0.05,10.0,76688,5.614620279574379,"[1.0, 2.0, 5.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,2,444255,"{""0"": 2653, ""1"": 234054, ""2"": 68864, ""3"": 5276, ""6"": 3293, ""7"": 111, ""8"": 130004}",516300.0,5433200.0,53.07,516399.99,5433299.99,107.64,54.57,10000.0,44.4255,0.05,10.0,87351,5.085860493869561,"[1.0, 2.0, 4.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,3,437867,"{""0"": 4516, ""1"": 246571, ""2"": 51455, ""3"": 1629, ""5"": 262, ""6"": 3406, ""7"": 151, ""8"": 129877}",516300.0,5433300.0,60.63,516399.99,5433399.99,79.02,18.389999999999993,10000.0,43.7867,0.05,10.0,82748,5.2915720017402235,"[1.0, 2.0, 5.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,4,420454,"{""0"": 2033, ""1"": 208892, ""2"": 75995, ""3"": 2594, ""6"": 2019, ""7"": 26, ""8"": 128895}",516300.0,5433400.0,53.35,516399.99,5433499.99,97.81,44.46,10000.0,42.0454,0.05,10.0,91843,4.5779645699726705,"[1.0, 2.0, 4.0, 7.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,5,124,"{""0"": 1, ""1"": 51, ""2"": 8, ""3"": 5, ""8"": 59}",516300.62,5433500.0,53.39,516398.35000000003,5433500.04,67.35,13.959999999999994,10000.0,0.0124,0.05,10.0,98,1.2653061224489797,"[1.0, 1.0, 1.0, 1.0, 3.030000000000001, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,1,431697,"{""0"": 2068, ""1"": 301424, ""2"": 54292, ""3"": 2021, ""6"": 1486, ""7"": 18, ""8"": 70388}",516400.0,5433100.0,70.32000000000001,516499.99,5433199.99,87.10000000000001,16.78,10000.0,43.1697,0.05,10.0,71766,6.015341526628208,"[1.0, 2.0, 6.0, 9.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,2,444075,"{""0"": 3630, ""1"": 206711, ""2"": 56488, ""3"": 4154, ""6"": 5627, ""7"": 28, ""8"": 167437}",516400.0,5433200.0,67.97,516499.99,5433299.99,84.96000000000001,16.99000000000001,10000.0,44.4075,0.05,10.0,86924,5.108773181169758,"[1.0, 2.0, 4.0, 8.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,3,439216,"{""0"": 3983, ""1"": 224710, ""2"": 50953, ""3"": 1392, ""5"": 314, ""6"": 5810, ""7"": 236, ""8"": 151818}",516400.0,5433300.0,64.84,516499.99,5433399.99,84.81,19.97,10000.0,43.9216,0.05,10.0,86074,5.102772033366638,"[1.0, 2.0, 4.0, 8.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,4,402761,"{""0"": 2543, ""1"": 211714, ""2"": 44996, ""3"": 3012, ""6"": 2375, ""7"": 68, ""8"": 138053}",516400.0,5433400.0,57.94,516499.99,5433499.99,87.42,29.480000000000004,10000.0,40.2761,0.05,10.0,82795,4.864557038468506,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,5,146,"{""1"": 56, ""2"": 20, ""8"": 70}",516400.97000000003,5433500.0,58.49,516499.19,5433500.04,68.74,10.249999999999993,10000.0,0.0146,0.05,10.0,122,1.1967213114754098,"[1.0, 1.0, 1.0, 1.0, 2.789999999999992, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.96, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,6,1,27,"{""0"": 1, ""1"": 19, ""2"": 3, ""8"": 4}",516500.0,5433101.2700000005,72.5,516500.01,5433199.38,82.79,10.290000000000006,10000.0,0.0027,0.05,10.0,27,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,6,2,32,"{""1"": 11, ""2"": 17, ""8"": 4}",516500.0,5433201.25,70.51,516500.01,5433299.08,77.99,7.47999999999999,10000.0,0.0032,0.05,10.0,31,1.032258064516129,"[1.0, 1.0, 1.0, 1.0, 1.6999999999999993, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,6,3,49,"{""1"": 24, ""2"": 16, ""8"": 9}",516500.0,5433301.14,67.08,516500.01,5433397.78,81.25,14.170000000000002,10000.0,0.0049,0.05,10.0,46,1.065217391304348,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[2.0, 2.0, 2.0, 2.0, 2.0]","[2.0, 2.01, 2.5, 2.99, 3.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,6,4,38,"{""1"": 22, ""2"": 11, ""8"": 5}",516500.0,5433402.04,60.15,516500.01,5433498.12,74.61,14.46,10000.0,0.0038,0.05,10.0,35,1.0857142857142856,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,0,0,23,"{""1"": 5, ""2"": 5, ""8"": 13}",515999.98000000004,5433005.03,71.67,515999.99,5433098.0600000005,89.04,17.370000000000005,10000.0,0.0023,0.05,10.0,23,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,1,0,415947,"{""0"": 1485, ""1"": 156200, ""2"": 69584, ""3"": 2868, ""6"": 1669, ""8"": 184141}",516000.0,5433000.0,68.46000000000001,516099.99,5433099.99,95.16,26.69999999999999,10000.0,41.5947,0.05,10.0,91709,4.535509055817859,"[1.0, 2.0, 4.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,2,0,441321,"{""0"": 348, ""1"": 280432, ""2"": 112058, ""3"": 3487, ""5"": 4511, ""6"": 103, ""7"": 287, ""8"": 40095}",516100.0,5433000.0,68.41,516199.99,5433099.99,87.83,19.42,10000.0,44.1321,0.05,10.0,89386,4.937249681158123,"[1.0, 2.0, 4.0, 8.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,3,0,383679,"{""0"": 1581, ""1"": 324832, ""2"": 51328, ""3"": 182, ""6"": 315, ""8"": 5441}",516200.0,5433000.0,69.9,516299.99,5433099.99,86.45,16.549999999999997,10000.0,38.3679,0.05,10.0,65057,5.897582120294511,"[1.0, 3.0, 6.0, 9.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 5.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,4,0,402698,"{""0"": 300, ""1"": 273980, ""2"": 40816, ""6"": 134, ""7"": 71, ""8"": 87397}",516300.0,5433000.0,72.46000000000001,516399.99,5433099.99,87.98,15.519999999999996,10000.0,40.2698,0.05,10.0,67127,5.9990465833420235,"[1.0, 2.0, 6.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,5,0,587530,"{""0"": 549, ""1"": 279924, ""2"": 302474, ""6"": 97, ""8"": 4486}",516400.0,5433000.0,73.09,516499.99,5433099.99,95.46000000000001,22.370000000000005,10000.0,58.753,0.05,10.0,144709,4.060079193415752,"[1.0, 1.0, 3.0, 6.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5160_54330.las,6,0,27,"{""1"": 21, ""2"": 2, ""8"": 4}",516500.0,5433003.87,76.59,516500.01,5433099.39,87.28,10.689999999999998,10000.0,0.0027,0.05,10.0,26,1.0384615384615385,"[1.0, 1.0, 1.0, 1.0, 1.75, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5165_54390.las,0,0,399193,"{""0"": 50466, ""1"": 321679, ""2"": 6202, ""3"": 3289, ""4"": 819, ""5"": 320, ""6"": 2520, ""7"": 277, ""8"": 13621}",516500.01,5439000.0200000005,-1.02,516599.99,5439099.99,12.25,13.27,10000.0,39.9193,0.05,10.0,62716,6.3650902481025575,"[1.0, 3.0, 7.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5165_54390.las,0,1,542414,"{""0"": 233441, ""1"": 260692, ""2"": 9047, ""3"": 3695, ""4"": 101, ""5"": 180, ""6"": 2862, ""7"": 258, ""8"": 32138}",516500.01,5439100.0,-1.16,516599.99,5439199.99,24.490000000000002,25.650000000000002,10000.0,54.2414,0.05,10.0,124707,4.349507244982238,"[1.0, 1.0, 3.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5165_54390.las,0,2,381640,"{""0"": 53546, ""1"": 316444, ""2"": 11025, ""6"": 625}",516500.01,5439200.0,-0.51,516599.99,5439299.99,4.46,4.97,10000.0,38.164,0.05,10.0,54178,7.044187677655136,"[1.0, 4.0, 8.0, 10.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]"
